[0,5,0,4] 0,0,0,0,110113,0,0,0
[0,5,0,5] 0,0,0,0,0,124550,0,0
[0,5,0,6] 0,0,0,0,0,0,138968,0
[0,5,0,7] 0,0,0,0,0,0,0,153378
[0,5,1,0] 110266,0,0,0,0,124311,0,0
[0,5,1,1] 0,95762,0,0,0,124311,0,0
[0,5,1,2] 0,0,110266,0,0,124311,0,0
[0,5,1,3] 0,0,0,124757,0,124311,0,0
[0,5,1,4] 0,0,0,0,124757,124311,0,0
[0,5,1,5] 0,0,0,0,0,305001,0,0
[0,5,1,6] 0,0,0,0,0,124311,124757,0
[0,5,1,7] 0,0,0,0,0,124311,0,139229
[0,5,2,0] 126112,0,0,0,0,126224,0,0
[0,5,2,1] 0,111549,0,0,0,126224,0,0
[0,5,2,2] 0,0,96973,0,0,126224,0,0
[0,5,2,3] 0,0,0,111549,0,126224,0,0
[0,5,2,4] 0,0,0,0,140656,126224,0,0
[0,5,2,5] 0,0,0,0,0,399680,0,0
[0,5,2,6] 0,0,0,0,0,126224,111549,0
[0,5,2,7] 0,0,0,0,0,126224,0,126112
[0,5,3,0] 141380,0,0,0,0,125018,0,0
[0,5,3,1] 0,126782,0,0,0,125018,0,0
[0,5,3,2] 0,0,112165,0,0,125018,0,0
[0,5,3,3] 0,0,0,97535,0,125018,0,0
[0,5,3,4] 0,0,0,0,155970,125018,0,0
[0,5,3,5] 0,0,0,0,0,499620,0,0
[0,5,3,6] 0,0,0,0,0,125018,126782,0
[0,5,3,7] 0,0,0,0,0,125018,0,112165
[0,5,4,0] 111905,0,0,0,0,125328,0,0
[0,5,4,1] 0,126520,0,0,0,125328,0,0
[0,5,4,2] 0,0,141116,0,0,125328,0,0
[0,5,4,3] 0,0,0,155704,0,125328,0,0
[0,5,4,4] 0,0,0,0,97277,125328,0,0
[0,5,4,5] 0,0,0,0,0,454679,0,0
[0,5,4,6] 0,0,0,0,0,125328,126520,0
[0,5,4,7] 0,0,0,0,0,125328,0,141116
[0,5,5,0] 125878,0,0,0,0,125517,0,0
[0,5,5,1] 0,111327,0,0,0,125517,0,0
[0,5,5,2] 0,0,125878,0,0,125517,0,0
[0,5,5,3] 0,0,0,140410,0,125517,0,0
[0,5,5,4] 0,0,0,0,111327,125517,0,0
[0,5,5,5] 0,0,0,0,0,397229,0,0
[0,5,5,6] 0,0,0,0,0,125517,111327,0
[0,5,5,7] 0,0,0,0,0,125517,0,125878
[0,5,6,0] 139345,0,0,0,0,125885,0,0
[0,5,6,1] 0,124879,0,0,0,125885,0,0
[0,5,6,2] 0,0,110453,0,0,125885,0,0
[0,5,6,3] 0,0,0,124879,0,125885,0,0
[0,5,6,4] 0,0,0,0,124879,125885,0,0
[0,5,6,5] 0,0,0,0,0,481776,0,0
[0,5,6,6] 0,0,0,0,0,125885,96010,0
[0,5,6,7] 0,0,0,0,0,125885,0,110453
[0,5,7,0] 154148,0,0,0,0,124498,0,0
[0,5,7,1] 0,139654,0,0,0,124498,0,0
[0,5,7,2] 0,0,125152,0,0,124498,0,0
[0,5,7,3] 0,0,0,110631,0,124498,0,0
[0,5,7,4] 0,0,0,0,139654,124498,0,0
[0,5,7,5] 0,0,0,0,0,553168,0,0
[0,5,7,6] 0,0,0,0,0,124498,110631,0
[0,5,7,7] 0,0,0,0,0,124498,0,96097
[0,6,0,0] 95663,0,0,0,0,0,0,0
[0,6,0,1] 0,110113,0,0,0,0,0,0
[0,6,0,2] 0,0,124550,0,0,0,0,0
[0,6,0,3] 0,0,0,138968,0,0,0,0
[0,6,0,4] 0,0,0,0,110113,0,0,0
[0,6,0,5] 0,0,0,0,0,124550,0,0
[0,6,0,6] 0,0,0,0,0,0,138968,0
[0,6,0,7] 0,0,0,0,0,0,0,153378
[0,6,1,0] 110266,0,0,0,0,0,138741,0
[0,6,1,1] 0,95762,0,0,0,0,138741,0
[0,6,1,2] 0,0,114931,0,0,0,196709,0
[0,6,1,3] 0,0,0,124230,0,0,196709,0
[0,6,1,4] 0,0,0,0,124757,0,138741,0
[0,6,1,5] 0,0,0,0,0,110266,138741,0
[0,6,1,6] 0,0,0,0,0,0,320939,0
[0,6,1,7] 0,0,0,0,0,0,196709,133486
[0,6,2,0] 126112,0,0,0,0,0,140780,0
[0,6,2,1] 0,111549,0,0,0,0,140780,0
[0,6,2,2] 0,0,96973,0,0,0,140780,0
[0,6,2,3] 0,0,0,111549,0,0,140780,0
[0,6,2,4] 0,0,0,0,140656,0,140780,0
[0,6,2,5] 0,0,0,0,0,126112,140780,0
[0,6,2,6] 0,0,0,0,0,0,412981,0
[0,6,2,7] 0,0,0,0,0,0,140780,126112
[0,6,3,0] 141380,0,0,0,0,0,139506,0
[0,6,3,1] 0,126782,0,0,0,0,139506,0
[0,6,3,2] 0,0,112165,0,0,0,139506,0
[0,6,3,3] 0,0,0,97535,0,0,139506,0
[0,6,3,4] 0,0,0,0,155970,0,139506,0
[0,6,3,5] 0,0,0,0,0,141380,139506,0
[0,6,3,6] 0,0,0,0,0,0,478469,0
